ps_partkey,value
196373,5961861.79
382323,5961795.84
276366,5961361.77
80951,5961220.28
139983,5960796.66
98812,5960594.96
337797,5960352.96
61332,5959956.99
55406,5959783.79
222449,5958997.08
337462,5957641.50
92076,5957227.62
169314,5957126.63
309458,5956991.34
372313,5956892.92
209371,5956514.85
18987,5956396.48
28712,5955794.72
27239,5955316.83
108705,5955245.70
183127,5955021.52
378141,5954908.31
141467,5954587.50
54405,5954495.94
382663,5954354.67
252755,5954293.23
312805,5954114.32
98818,5953566.30
392035,5953558.14
106368,5953201.38
357399,5952957.66
245241,5952580.90
147471,5952167.35
128324,5951926.88
153871,5951918.42
199534,5951871.84
29609,5951829.60
201107,5951694.02
172885,5951622.32
171136,5951284.75
172603,5951191.00
8463,5951012.52
169110,5950711.64
219371,5950495.98
263608,5950483.84
348052,5950315.15
289705,5949821.50
53388,5949811.60
167745,5949190.80
190214,5949182.72
160157,5949043.35
324473,5948978.64
104701,5948715.33
293934,5948655.37
389113,5948401.36
104896,5948373.60
54130,5947506.54
132712,5946659.88
235021,5946112.86
133079,5946061.80
368013,5945706.75
72086,5945440.64
276422,5945300.44
305074,5944705.23
51683,5944474.80
35050,5944470.18
240932,5944407.08
117290,5944070.72
354826,5943781.44
228369,5943723.64
323712,5942693.88
193002,5942546.11
178627,5941697.10
273396,5941442.08
4418,5941428.05
356554,5941033.76
333567,5940539.52
179202,5940132.21
356199,5940060.48
128642,5940042.08
371262,5939654.19
38435,5938710.38
224690,5938665.04
315124,5938473.66
264090,5938229.88
102898,5938205.40
323784,5937895.95
48225,5937800.70
397786,5937490.52
347300,5937480.12
322474,5937167.17
38231,5936233.68
120212,5936101.84
327358,5935989.95
203496,5935769.70
381539,5935470.80
101967,5934775.21
251301,5934051.75
95044,5934012.70
198837,5933620.20
259829,5933542.50
241671,5933031.28
221604,5931900.92
54298,5931698.40
353605,5931596.54
13633,5931054.88
261864,5930337.48
238887,5930309.00
49741,5930210.01
218249,5930174.64
212634,5929989.84
258618,5929504.12
136379,5929294.80
195253,5928725.35
99694,5928446.04
182671,5928302.32
209851,5928245.04
295992,5928243.49
253950,5928241.50
171511,5927326.38
11596,5927318.28
253504,5926982.28
155181,5925968.46
201212,5925528.84
300408,5924218.00
381492,5923452.08
59351,5923312.75
167363,5923299.82
354174,5923230.85
25254,5922695.80
216994,5922631.02
388536,5922533.22
151649,5922333.59
208964,5921653.50
205538,5921632.20
399353,5921417.46
21792,5920348.52
47291,5920043.36
150435,5919741.10
207789,5919455.52
382658,5919152.20
42303,5918954.50
143135,5918931.20
369320,5918400.02
146709,5918142.04
130245,5917908.18
373094,5917680.60
169609,5917392.00
337185,5917308.41
347631,5916878.98
129621,5914783.00
348329,5914736.89
162042,5913293.60
349552,5913014.92
209398,5912980.92
53816,5912292.47
133551,5912159.76
195004,5911746.75
110927,5911146.09
237812,5911000.30
227771,5910179.76
200875,5910026.71
176453,5909799.94
125239,5909464.99
346469,5909457.84
302488,5909388.10
227691,5909281.28
197267,5908695.30
212791,5908624.80
209162,5908480.29
128695,5906200.60
377243,5906121.90
346594,5905845.56
27936,5905750.31
313977,5905181.52
201624,5904677.90
151072,5904150.00
296271,5903995.15
266523,5903536.76
398806,5902414.20
4411,5901764.68
374633,5901626.73
349411,5901573.13
313358,5901314.72
377213,5901281.52
119098,5900586.36
319582,5900289.98
241379,5900073.16
289725,5899821.15
399787,5898487.56
244480,5897781.12
204345,5897767.76
326843,5897457.69
76117,5897012.70
183022,5896930.19
56028,5896654.26
123896,5896640.93
243893,5896421.60
56320,5896378.23
202936,5896225.92
189164,5895859.20
375240,5895588.01
79817,5895539.86
61677,5895506.46
111034,5895318.00
60896,5894888.80
316447,5894206.56
74346,5894044.00
287065,5894008.30
352858,5893732.57
379256,5893648.65
34371,5892852.00
350352,5892751.41
252377,5892739.04
74002,5892615.82
15995,5892539.64
53801,5892400.86
355583,5892119.63
284343,5892107.10
46279,5891499.96
168898,5891476.68
31901,5891093.01
33561,5890637.69
270310,5888672.52
241231,5887755.91
7492,5887344.75
139154,5886770.88
199017,5886414.22
123699,5886330.08
327604,5886212.54
158086,5886047.75
352276,5885932.88
96485,5885836.92
343953,5885559.71
383473,5885504.60
383,5884693.36
225851,5884692.81
119439,5884494.20
246925,5884276.90
245526,5883940.20
49865,5883694.29
219025,5883564.26
40628,5883539.97
54612,5883358.25
205298,5883122.85
262671,5883016.23
142379,5882266.80
386180,5881888.32
134883,5881791.42
211378,5881749.20
288414,5881445.40
175527,5881125.48
391718,5879771.46
273501,5879643.40
206873,5878747.78
393973,5878676.53
63249,5878660.34
356888,5878601.50
105310,5878425.85
31047,5877268.00
382387,5877142.66
58217,5876868.00
380744,5876693.45
37836,5876536.72
313618,5876512.32
363486,5876495.40
138299,5876392.32
342620,5876375.48
360017,5876346.32
277699,5876201.10
166496,5876168.48
76222,5875727.40
170100,5875703.68
168796,5875549.20
49421,5875525.37
178217,5875381.17
45763,5875135.20
131504,5874414.00
238372,5874044.64
286295,5873884.49
136460,5873112.80
228987,5872998.21
383249,5872455.16
162875,5872287.00
202160,5872127.84
267473,5871622.50
18135,5871431.61
342647,5871289.32
82643,5870990.26
182971,5870628.10
337430,5869884.44
61112,5869722.60
198156,5869623.20
9861,5869334.50
1199,5868837.99
21232,5868717.47
159151,5868620.06
16901,5868567.04
263551,5868129.54
271630,5867925.44
138516,5867587.56
88083,5867330.00
173681,5867214.08
242300,5866595.28
278895,5864697.81
127970,5864268.42
298482,5864090.46
21468,5863543.93
325099,5863505.67
63851,5863114.95
303397,5862986.94
363726,5862683.46
125942,5862301.36
293421,5862279.15
211014,5861904.62
308796,5861767.68
154504,5861156.07
170333,5860868.00
318248,5860663.20
98316,5860236.60
348575,5859824.96
223658,5858929.86
384668,5858255.75
316412,5858206.74
294148,5858174.79
221386,5858066.54
156522,5857692.19
221662,5857461.75
254608,5856617.00
294706,5856311.00
266454,5856251.89
16511,5856081.00
58860,5855620.80
253689,5855558.40
117899,5855207.28
9747,5855191.75
111579,5855163.60
272870,5854745.30
234390,5854231.92
330524,5854022.04
366855,5853479.72
299280,5853116.36
14747,5852575.17
164578,5852194.08
159839,5852176.33
146505,5851895.04
152892,5851892.80
18622,5850951.60
236088,5850531.96
278298,5850337.17
75811,5850254.28
133287,5850189.52
76114,5850167.85
53912,5849636.64
99176,5849586.72
103817,5848703.30
358173,5847907.40
200528,5847892.74
390881,5847821.09
344211,5847535.20
95960,5847210.25
323595,5847100.00
26226,5846841.00
335942,5846377.60
255588,5846370.00
386869,5846353.24
38542,5846168.00
173326,5845870.86
263292,5845176.92
76490,5844451.13
78908,5843729.10
251477,5843207.64
196354,5842554.22
201903,5842528.40
327972,5842270.56
189073,5842026.52
243693,5841815.76
205421,5841717.57
260931,5841342.00
27232,5841132.00
366449,5840724.86
324499,5839875.53
338405,5839822.62
208932,5839219.04
28351,5838685.62
213719,5838196.56
318978,5838182.40
277803,5838101.50
45085,5837485.92
54504,5837436.80
346760,5837240.94
222524,5837074.74
128166,5836931.10
127545,5836712.64
322619,5835431.13
151174,5835235.83
286316,5834938.34
231643,5834900.44
113605,5834865.54
287418,5833872.04
111265,5833685.00
328087,5833590.70
292472,5833364.50
230941,5833215.18
302460,5832974.55
45452,5832942.60
267220,5832921.60
103628,5832685.48
336107,5831894.40
182183,5831860.14
199494,5831841.80
242401,5831748.26
81427,5831630.00
33387,5831164.35
53227,5831034.30
57932,5830481.60
225480,5829542.96
258992,5829456.75
103183,5829324.48
318541,5828623.20
329086,5827678.63
316599,5827594.08
393787,5827571.28
254862,5827570.40
319676,5827565.75
65222,5827095.81
159911,5827055.78
226493,5827052.73
305243,5826761.18
119724,5826483.84
135402,5826192.05
209933,5826089.44
287364,5825950.81
203384,5825943.07
189458,5825783.04
247373,5825629.32
317405,5825613.62
263423,5825370.84
195731,5825246.88
205044,5825061.62
57351,5824970.08
155938,5824860.89
162299,5824676.78
107684,5824652.40
138662,5824386.04
106881,5824115.22
305887,5823883.85
116966,5823825.33
353718,5822984.91
118987,5822896.88
318612,5822577.34
55762,5822443.90
16720,5822371.80
177402,5822350.56
286770,5821951.59
168705,5821900.01
158929,5821809.30
203820,5821737.40
291546,5821525.83
383459,5821147.14
102599,5821109.07
105119,5820551.12
245974,5820118.85
9155,5819752.44
41243,5819347.30
298331,5819311.74
94821,5818831.73
397161,5818424.00
205227,5818395.24
87205,5818368.15
13826,5818359.82
179667,5818306.92
169391,5818154.16
153541,5818149.12
123565,5818115.43
102942,5817791.79
236201,5817567.84
207362,5817445.92
350704,5816498.53
61093,5816417.20
7362,5816267.86
76736,5816219.52
364528,5816073.66
262405,5815275.88
272223,5815206.70
228102,5815136.25
357097,5815096.32
113224,5815047.63
160416,5814936.36
338818,5814922.20
124383,5814870.83
220602,5814324.82
253516,5814141.00
38746,5813852.93
29310,5813363.88
134861,5813114.30
252633,5812990.56
138829,5812842.40
297335,5812817.95
178814,5812771.14
142799,5812117.68
95618,5811639.21
398748,5811220.80
184024,5811043.37
258439,5810993.76
103751,5810955.95
196489,5810392.00
272908,5810337.54
388650,5810136.64
334324,5809974.76
372691,5809818.08
14191,5809708.53
176100,5809244.42
323417,5808942.65
239265,5808343.50
163851,5807763.15
87712,5807712.72
303653,5807350.58
70306,5807349.09
8432,5807229.96
244061,5806920.00
5257,5806765.18
22665,5806429.84
209439,5805333.16
327664,5804750.37
85140,5804551.40
105664,5804428.16
293968,5804061.34
180127,5803728.24
72900,5803688.00
178122,5803192.50
114295,5802975.36
66543,5802763.26
12413,5802432.27
180932,5802210.48
220031,5802052.55
348920,5801455.37
314410,5801225.03
171040,5799992.22
104494,5799455.49
386616,5799347.28
93968,5799228.94
333456,5799200.40
18898,5798515.20
266775,5798484.42
13907,5798342.14
252385,5797858.50
25752,5796894.58
138811,5796496.64
71028,5796496.48
179723,5796345.96
399651,5796286.06
289683,5796251.97
2696,5796109.08
61005,5796091.62
159191,5795631.63
378583,5795192.27
5100,5794415.55
121470,5794351.20
215280,5794215.48
62453,5794161.25
306063,5794052.72
225343,5793957.85
269761,5793697.97
34758,5793424.00
298216,5793396.80
36266,5793172.80
247215,5793016.41
28138,5792992.38
34945,5792875.40
232660,5792858.88
305866,5792497.73
172920,5792318.64
8686,5792140.06
309969,5792090.22
182296,5791925.20
270031,5791906.47
59132,5791786.84
230192,5791706.47
371739,5791522.65
31961,5791369.70
165806,5791348.40
121271,5791196.88
36123,5790907.20
151777,5790906.86
37987,5790726.41
391469,5790718.92
159827,5790692.89
10231,5789809.90
188028,5789682.36
118237,5789280.11
369512,5789189.80
292908,5789152.16
9552,5788884.50
317213,5788851.40
269008,5788547.82
49257,5788451.55
238954,5788095.04
334864,5788033.37
343896,5787925.32
80895,5787645.48
86273,5787170.34
322414,5786879.67
248956,5786590.82
342804,5786506.58
393053,5786094.60
167883,5785955.24
354800,5785809.92
393683,5784421.59
158100,5784264.06
108612,5784113.27
319752,5783722.00
252327,5783298.69
163525,5783183.56
212332,5783095.50
36092,5782957.47
151309,5781785.49
10065,5781764.45
18145,5781071.78
256095,5780631.39
169635,5779939.06
56008,5779756.54
215252,5779644.25
292254,5779208.41
56722,5778952.38
287769,5778774.90
385746,5777658.48
126873,5777221.80
253449,5777132.00
220284,5777066.43
344774,5775828.24
11316,5775275.63
195110,5774652.50
373306,5774631.97
160653,5774081.60
272570,5773563.90
157957,5773100.62
326859,5772991.98
212675,5772749.48
373096,5772600.40
399001,5771807.69
279667,5771546.80
197919,5771450.23
120938,5770978.20
37051,5770707.03
43901,5770358.42
55179,5770078.08
286075,5769767.12
201372,5768884.92
300181,5768689.86
74083,5768588.07
48014,5768574.70
96235,5768566.60
228112,5768389.16
323291,5767291.80
273753,5767133.64
123182,5767028.58
375002,5766922.75
55938,5766827.68
23989,5766531.75
294294,5766435.24
327624,5766270.30
325873,5766209.60
106793,5765672.07
221971,5765586.67
85396,5765502.60
330963,5765093.21
337330,5764831.07
86913,5764785.00
25943,5764704.12
249562,5764384.08
150533,5764215.84
293642,5763657.24
3670,5762960.88
130219,5762877.12
15801,5762869.86
138154,5762854.08
261303,5761566.30
202625,5761335.36
135013,5760981.18
305426,5760790.51
92070,5760781.50
116102,5759613.72
371399,5759425.11
266376,5759159.96
152516,5758681.15
326456,5758018.77
299049,5757952.35
195801,5757913.65
224184,5757799.14
272240,5757542.90
298795,5757038.10
367202,5756889.54
248133,5756857.68
246524,5756838.57
386095,5756442.30
142209,5755206.24
119682,5754944.58
13388,5754007.96
394401,5753817.12
129017,5753799.68
397719,5753092.66
379402,5752945.50
99598,5752844.12
231606,5752839.84
4403,5752376.64
265928,5751644.08
293502,5751614.55
213793,5751472.66
171014,5750732.00
38508,5750572.69
218102,5750403.55
211477,5749931.10
282276,5749901.05
4767,5749437.96
375908,5749128.70
172698,5749108.98
6739,5748970.98
314590,5748952.77
250199,5748683.25
322656,5748483.07
257833,5748277.76
235041,5748112.76
258251,5747555.50
181759,5747178.15
74847,5747088.82
331014,5746916.96
307894,5746642.25
57683,5746302.08
167833,5746174.38
84402,5746085.35
136143,5745189.44
17696,5744648.80
106783,5744646.70
336888,5744594.30
11205,5744222.31
38784,5744013.76
244027,5743850.00
253183,5743352.96
170628,5743049.28
216261,5743040.76
63242,5742662.64
230784,5742375.50
314533,5742247.14
40032,5741758.71
34650,5741533.49
107621,5741069.94
143112,5741004.88
291735,5740888.95
180628,5740149.22
193609,5739719.16
378089,5739150.48
257502,5739078.98
154049,5738306.21
163533,5738168.30
185241,5738127.98
24567,5737979.73
37871,5737814.90
369491,5737064.70
809,5736881.98
387219,5736463.74
269309,5736205.65
38388,5735892.96
121632,5734809.60
289163,5734802.84
372610,5734577.20
398647,5733487.20
314371,5733371.30
58091,5733195.00
264788,5732185.62
356678,5731891.00
316160,5730924.24
289390,5730833.16
118526,5730761.61
395306,5730742.32
244245,5730159.08
37645,5729703.00
94409,5729185.33
242361,5729168.07
114242,5729144.39
341718,5729140.94
136355,5729085.96
220125,5729047.61
17300,5728830.16
383342,5728775.31
13992,5728133.92
369130,5727896.35
103209,5727784.86
73610,5727163.28
170662,5727148.36
148696,5727049.90
190024,5726880.00
358936,5725920.36
54052,5725149.28
131477,5725092.72
133774,5724714.15
276324,5724509.28
191099,5724215.13
181781,5724054.00
244572,5723758.82
339729,5723726.25
207652,5723487.87
104767,5722913.56
363234,5722538.50
118231,5722200.00
291034,5721997.08
228685,5721527.62
45522,5721345.12
358633,5721124.65
129552,5720983.36
163500,5720707.98
301225,5720493.34
42951,5720481.79
72820,5720305.50
183240,5720173.76
258820,5720058.00
390483,5719605.75
274419,5719561.76
65246,5718886.20
266694,5718589.05
190600,5718553.00
23681,5717542.00
254230,5717271.07
267980,5716801.92
309820,5716566.90
357927,5715993.74
384551,5715898.96
234858,5715887.72
197646,5715238.20
211600,5715024.18
259177,5714768.64
134092,5714728.88
310151,5714422.12
19569,5714215.68
96149,5713160.64
186495,5712104.83
150539,5711871.90
360203,5711500.71
360607,5711332.55
360963,5711102.95
66255,5709891.00
309018,5709747.12
133853,5709664.32
45600,5709312.21
337907,5709300.30
11901,5709152.10
23447,5708761.20
24353,5707747.32
155547,5707543.66
35586,5707321.65
323479,5706535.77
263911,5705930.21
207038,5705923.30
115413,5705152.20
314373,5704291.20
202736,5704009.00
95736,5703569.10
258076,5703436.26
68066,5703324.75
398960,5701345.40
50179,5701054.04
236748,5700583.35
241966,5700462.04
124220,5700287.60
343112,5699645.97
64853,5699534.39
371169,5699317.40
346574,5698856.80
160298,5698202.06
381562,5697368.04
230758,5697267.84
135026,5696501.25
384299,5696104.30
226630,5695374.45
240628,5695259.40
394461,5694932.74
169619,5694822.84
104262,5694321.06
73800,5694058.89
29001,5693937.44
21497,5693240.75
95321,5693159.02
165592,5692968.76
385755,5692747.48
345352,5692342.23
390584,5692336.92
87779,5692275.18
165236,5691974.48
322010,5691685.90
300929,5691497.63
10814,5691334.14
56869,5690788.56
39730,5690760.20
303594,5690608.00
228991,5690545.50
224978,5690010.56
267132,5689836.27
145799,5689759.91
228863,5689647.72
300081,5688923.06
315445,5688863.56
394855,5688682.45
164296,5688659.08
78207,5688022.48
52984,5687836.20
387941,5687802.06
321356,5687723.60
238819,5687275.45
88658,5686836.48
13744,5686640.26
385404,5686501.92
386995,5686470.75
251734,5686316.74
377260,5685842.40
106949,5685729.84
271806,5685260.48
257820,5684778.88
279560,5684338.07
312349,5684265.46
217916,5684262.08
263020,5684211.84
379586,5684036.33
23957,5683279.50
223674,5683226.00
362805,5683216.50
358999,5682858.75
48799,5682846.04
398291,5682795.82
101189,5682646.26
358337,5682498.34
28100,5682037.20
380925,5680843.80
3096,5680745.64
153972,5680194.87
220610,5680152.66
388439,5680112.64
386492,5679861.14
170950,5679840.79
119558,5679524.83
361836,5679460.32
211155,5679450.88
299827,5679372.12
395399,5679320.05
115609,5679210.60
177044,5679151.46
190331,5679022.73
276917,5678252.36
157925,5677837.15
239673,5677683.40
371871,5677568.96
57045,5676906.24
136487,5676798.35
94865,5675882.73
134645,5675837.50
349117,5675815.33
311662,5675560.20
399335,5675101.66
158629,5674861.96
103427,5674344.29
107413,5674265.28
58837,5673786.78
222822,5673544.88
222886,5673389.74
141739,5672943.38
236764,5672775.04
339387,5672499.60
311122,5672167.64
342346,5671907.70
370421,5671714.44
62811,5671523.13
186973,5671340.50
76282,5671190.28
88693,5670507.70
352675,5670481.92
263342,5670356.10
349159,5670326.94
220147,5670181.44
26776,5669788.19
5089,5669625.90
27985,5669445.15
398491,5668477.52
156028,5668406.12
122930,5667973.25
203613,5667949.68
383218,5667830.28
